9.99910168472,9.99908782675
9.99955084236,9.99908782675
10.0,9.99908782675
10.0004491576,9.99908782675
10.0008983153,9.99908782675
10.0008983153,9.99954391464
10.0004491576,9.99954391464
10.0,9.99954391464
9.99955084236,9.99954391464
9.99910168472,9.99954391464
9.99910168472,10.0
9.99955084236,10.0
10.0,10.0
10.0004491576,10.0
10.0008983153,10.0
10.0008983153,10.0004560879
10.0004491576,10.0004560879
10.0,10.0004560879
9.99955084236,10.0004560879
9.99910168472,10.0004560879
9.99910168472,10.0009121732
9.99955084236,10.0009121732
10.0,10.0009121732
10.0004491576,10.0009121732
10.0008983153,10.0009121732
